,Genero,Nombre_del_contenido,Etiquetas,Especificaciones,Id,user_id,item_nombre
90269,Action,Fallout: New Vegas,Third Person,Steam Leaderboards,22380,iampiepiepie,Fallout: New Vegas
90270,Action,Fallout: New Vegas,Third Person,Steam Leaderboards,22380,76561198086878953,Fallout: New Vegas
90271,RPG,Fallout: New Vegas,Open World,Single-player,22380,76561197970982479,Fallout: New Vegas
90272,RPG,Fallout: New Vegas,Open World,Single-player,22380,js41637,Fallout: New Vegas
90273,RPG,Fallout: New Vegas,Open World,Single-player,22380,evcentric,Fallout: New Vegas
90274,RPG,Fallout: New Vegas,Open World,Single-player,22380,Riot-Punch,Fallout: New Vegas
90275,RPG,Fallout: New Vegas,Open World,Single-player,22380,doctr,Fallout: New Vegas
90276,RPG,Fallout: New Vegas,Open World,Single-player,22380,MinxIsBetterThanPotatoes,Fallout: New Vegas
90277,RPG,Fallout: New Vegas,Open World,Single-player,22380,themanwich,Fallout: New Vegas
90278,RPG,Fallout: New Vegas,Open World,Single-player,22380,maplemage,Fallout: New Vegas
90279,RPG,Fallout: New Vegas,Open World,Single-player,22380,76561198089393905,Fallout: New Vegas
90280,RPG,Fallout: New Vegas,Open World,Single-player,22380,thequeenpanda,Fallout: New Vegas
90281,RPG,Fallout: New Vegas,Open World,Single-player,22380,76561198043472122,Fallout: New Vegas
90282,RPG,Fallout: New Vegas,Open World,Single-player,22380,MarbleShrine,Fallout: New Vegas
90283,RPG,Fallout: New Vegas,Open World,Single-player,22380,Moomfina,Fallout: New Vegas
90284,RPG,Fallout: New Vegas,Open World,Single-player,22380,PPanther,Fallout: New Vegas
90285,RPG,Fallout: New Vegas,Open World,Single-player,22380,ABSOLUTLY_NOTHING,Fallout: New Vegas
90286,RPG,Fallout: New Vegas,Open World,Single-player,22380,76561198058373434,Fallout: New Vegas
90287,RPG,Fallout: New Vegas,Open World,Single-player,22380,SavageEeEe,Fallout: New Vegas
90288,RPG,Fallout: New Vegas,Open World,Single-player,22380,76561198054540475,Fallout: New Vegas
90289,RPG,Fallout: New Vegas,Open World,Single-player,22380,VVillis,Fallout: New Vegas
90290,RPG,Fallout: New Vegas,Open World,Single-player,22380,iampiepiepie,Fallout: New Vegas
90291,RPG,Fallout: New Vegas,Open World,Single-player,22380,76561198086878953,Fallout: New Vegas
90292,RPG,Fallout: New Vegas,Open World,Steam Achievements,22380,76561197970982479,Fallout: New Vegas
90293,RPG,Fallout: New Vegas,Open World,Steam Achievements,22380,js41637,Fallout: New Vegas
90294,RPG,Fallout: New Vegas,Open World,Steam Achievements,22380,evcentric,Fallout: New Vegas
90295,RPG,Fallout: New Vegas,Open World,Steam Achievements,22380,Riot-Punch,Fallout: New Vegas
90296,RPG,Fallout: New Vegas,Open World,Steam Achievements,22380,doctr,Fallout: New Vegas
90297,RPG,Fallout: New Vegas,Open World,Steam Achievements,22380,MinxIsBetterThanPotatoes,Fallout: New Vegas
90298,RPG,Fallout: New Vegas,Open World,Steam Achievements,22380,themanwich,Fallout: New Vegas
90299,RPG,Fallout: New Vegas,Open World,Steam Achievements,22380,maplemage,Fallout: New Vegas
90300,RPG,Fallout: New Vegas,Open World,Steam Achievements,22380,76561198089393905,Fallout: New Vegas
90301,RPG,Fallout: New Vegas,Open World,Steam Achievements,22380,thequeenpanda,Fallout: New Vegas
90302,RPG,Fallout: New Vegas,Open World,Steam Achievements,22380,76561198043472122,Fallout: New Vegas
90303,RPG,Fallout: New Vegas,Open World,Steam Achievements,22380,MarbleShrine,Fallout: New Vegas
90304,RPG,Fallout: New Vegas,Open World,Steam Achievements,22380,Moomfina,Fallout: New Vegas
90305,RPG,Fallout: New Vegas,Open World,Steam Achievements,22380,PPanther,Fallout: New Vegas
90306,RPG,Fallout: New Vegas,Open World,Steam Achievements,22380,ABSOLUTLY_NOTHING,Fallout: New Vegas
90307,RPG,Fallout: New Vegas,Open World,Steam Achievements,22380,76561198058373434,Fallout: New Vegas
90308,RPG,Fallout: New Vegas,Open World,Steam Achievements,22380,SavageEeEe,Fallout: New Vegas
90309,RPG,Fallout: New Vegas,Open World,Steam Achievements,22380,76561198054540475,Fallout: New Vegas
90310,RPG,Fallout: New Vegas,Open World,Steam Achievements,22380,VVillis,Fallout: New Vegas
90311,RPG,Fallout: New Vegas,Open World,Steam Achievements,22380,iampiepiepie,Fallout: New Vegas
90312,RPG,Fallout: New Vegas,Open World,Steam Achievements,22380,76561198086878953,Fallout: New Vegas
90313,RPG,Fallout: New Vegas,Open World,Partial Controller Support,22380,76561197970982479,Fallout: New Vegas
90314,RPG,Fallout: New Vegas,Open World,Partial Controller Support,22380,js41637,Fallout: New Vegas
90315,RPG,Fallout: New Vegas,Open World,Partial Controller Support,22380,evcentric,Fallout: New Vegas
90316,RPG,Fallout: New Vegas,Open World,Partial Controller Support,22380,Riot-Punch,Fallout: New Vegas
90317,RPG,Fallout: New Vegas,Open World,Partial Controller Support,22380,doctr,Fallout: New Vegas
90318,RPG,Fallout: New Vegas,Open World,Partial Controller Support,22380,MinxIsBetterThanPotatoes,Fallout: New Vegas
90319,RPG,Fallout: New Vegas,Open World,Partial Controller Support,22380,themanwich,Fallout: New Vegas
90320,RPG,Fallout: New Vegas,Open World,Partial Controller Support,22380,maplemage,Fallout: New Vegas
90321,RPG,Fallout: New Vegas,Open World,Partial Controller Support,22380,76561198089393905,Fallout: New Vegas
90322,RPG,Fallout: New Vegas,Open World,Partial Controller Support,22380,thequeenpanda,Fallout: New Vegas
90323,RPG,Fallout: New Vegas,Open World,Partial Controller Support,22380,76561198043472122,Fallout: New Vegas
90324,RPG,Fallout: New Vegas,Open World,Partial Controller Support,22380,MarbleShrine,Fallout: New Vegas
90325,RPG,Fallout: New Vegas,Open World,Partial Controller Support,22380,Moomfina,Fallout: New Vegas
90326,RPG,Fallout: New Vegas,Open World,Partial Controller Support,22380,PPanther,Fallout: New Vegas
90327,RPG,Fallout: New Vegas,Open World,Partial Controller Support,22380,ABSOLUTLY_NOTHING,Fallout: New Vegas
90328,RPG,Fallout: New Vegas,Open World,Partial Controller Support,22380,76561198058373434,Fallout: New Vegas
90329,RPG,Fallout: New Vegas,Open World,Partial Controller Support,22380,SavageEeEe,Fallout: New Vegas
90330,RPG,Fallout: New Vegas,Open World,Partial Controller Support,22380,76561198054540475,Fallout: New Vegas
90331,RPG,Fallout: New Vegas,Open World,Partial Controller Support,22380,VVillis,Fallout: New Vegas
90332,RPG,Fallout: New Vegas,Open World,Partial Controller Support,22380,iampiepiepie,Fallout: New Vegas
90333,RPG,Fallout: New Vegas,Open World,Partial Controller Support,22380,76561198086878953,Fallout: New Vegas
90334,RPG,Fallout: New Vegas,Open World,Steam Leaderboards,22380,76561197970982479,Fallout: New Vegas
90335,RPG,Fallout: New Vegas,Open World,Steam Leaderboards,22380,js41637,Fallout: New Vegas
90336,RPG,Fallout: New Vegas,Open World,Steam Leaderboards,22380,evcentric,Fallout: New Vegas
90337,RPG,Fallout: New Vegas,Open World,Steam Leaderboards,22380,Riot-Punch,Fallout: New Vegas
90338,RPG,Fallout: New Vegas,Open World,Steam Leaderboards,22380,doctr,Fallout: New Vegas
90339,RPG,Fallout: New Vegas,Open World,Steam Leaderboards,22380,MinxIsBetterThanPotatoes,Fallout: New Vegas
90340,RPG,Fallout: New Vegas,Open World,Steam Leaderboards,22380,themanwich,Fallout: New Vegas
90341,RPG,Fallout: New Vegas,Open World,Steam Leaderboards,22380,maplemage,Fallout: New Vegas
90342,RPG,Fallout: New Vegas,Open World,Steam Leaderboards,22380,76561198089393905,Fallout: New Vegas
90343,RPG,Fallout: New Vegas,Open World,Steam Leaderboards,22380,thequeenpanda,Fallout: New Vegas
90344,RPG,Fallout: New Vegas,Open World,Steam Leaderboards,22380,76561198043472122,Fallout: New Vegas
90345,RPG,Fallout: New Vegas,Open World,Steam Leaderboards,22380,MarbleShrine,Fallout: New Vegas
90346,RPG,Fallout: New Vegas,Open World,Steam Leaderboards,22380,Moomfina,Fallout: New Vegas
90347,RPG,Fallout: New Vegas,Open World,Steam Leaderboards,22380,PPanther,Fallout: New Vegas
90348,RPG,Fallout: New Vegas,Open World,Steam Leaderboards,22380,ABSOLUTLY_NOTHING,Fallout: New Vegas
90349,RPG,Fallout: New Vegas,Open World,Steam Leaderboards,22380,76561198058373434,Fallout: New Vegas
90350,RPG,Fallout: New Vegas,Open World,Steam Leaderboards,22380,SavageEeEe,Fallout: New Vegas
90351,RPG,Fallout: New Vegas,Open World,Steam Leaderboards,22380,76561198054540475,Fallout: New Vegas
90352,RPG,Fallout: New Vegas,Open World,Steam Leaderboards,22380,VVillis,Fallout: New Vegas
90353,RPG,Fallout: New Vegas,Open World,Steam Leaderboards,22380,iampiepiepie,Fallout: New Vegas
90354,RPG,Fallout: New Vegas,Open World,Steam Leaderboards,22380,76561198086878953,Fallout: New Vegas
90355,RPG,Fallout: New Vegas,RPG,Single-player,22380,76561197970982479,Fallout: New Vegas
90356,RPG,Fallout: New Vegas,RPG,Single-player,22380,js41637,Fallout: New Vegas
90357,RPG,Fallout: New Vegas,RPG,Single-player,22380,evcentric,Fallout: New Vegas
90358,RPG,Fallout: New Vegas,RPG,Single-player,22380,Riot-Punch,Fallout: New Vegas
90359,RPG,Fallout: New Vegas,RPG,Single-player,22380,doctr,Fallout: New Vegas
90360,RPG,Fallout: New Vegas,RPG,Single-player,22380,MinxIsBetterThanPotatoes,Fallout: New Vegas
90361,RPG,Fallout: New Vegas,RPG,Single-player,22380,themanwich,Fallout: New Vegas
90362,RPG,Fallout: New Vegas,RPG,Single-player,22380,maplemage,Fallout: New Vegas
90363,RPG,Fallout: New Vegas,RPG,Single-player,22380,76561198089393905,Fallout: New Vegas
90364,RPG,Fallout: New Vegas,RPG,Single-player,22380,thequeenpanda,Fallout: New Vegas
90365,RPG,Fallout: New Vegas,RPG,Single-player,22380,76561198043472122,Fallout: New Vegas
90366,RPG,Fallout: New Vegas,RPG,Single-player,22380,MarbleShrine,Fallout: New Vegas
90367,RPG,Fallout: New Vegas,RPG,Single-player,22380,Moomfina,Fallout: New Vegas
90368,RPG,Fallout: New Vegas,RPG,Single-player,22380,PPanther,Fallout: New Vegas
90369,RPG,Fallout: New Vegas,RPG,Single-player,22380,ABSOLUTLY_NOTHING,Fallout: New Vegas
90370,RPG,Fallout: New Vegas,RPG,Single-player,22380,76561198058373434,Fallout: New Vegas
90371,RPG,Fallout: New Vegas,RPG,Single-player,22380,SavageEeEe,Fallout: New Vegas
90372,RPG,Fallout: New Vegas,RPG,Single-player,22380,76561198054540475,Fallout: New Vegas
90373,RPG,Fallout: New Vegas,RPG,Single-player,22380,VVillis,Fallout: New Vegas
90374,RPG,Fallout: New Vegas,RPG,Single-player,22380,iampiepiepie,Fallout: New Vegas
90375,RPG,Fallout: New Vegas,RPG,Single-player,22380,76561198086878953,Fallout: New Vegas
90376,RPG,Fallout: New Vegas,RPG,Steam Achievements,22380,76561197970982479,Fallout: New Vegas
90377,RPG,Fallout: New Vegas,RPG,Steam Achievements,22380,js41637,Fallout: New Vegas
90378,RPG,Fallout: New Vegas,RPG,Steam Achievements,22380,evcentric,Fallout: New Vegas
90379,RPG,Fallout: New Vegas,RPG,Steam Achievements,22380,Riot-Punch,Fallout: New Vegas
90380,RPG,Fallout: New Vegas,RPG,Steam Achievements,22380,doctr,Fallout: New Vegas
90381,RPG,Fallout: New Vegas,RPG,Steam Achievements,22380,MinxIsBetterThanPotatoes,Fallout: New Vegas
90382,RPG,Fallout: New Vegas,RPG,Steam Achievements,22380,themanwich,Fallout: New Vegas
90383,RPG,Fallout: New Vegas,RPG,Steam Achievements,22380,maplemage,Fallout: New Vegas
90384,RPG,Fallout: New Vegas,RPG,Steam Achievements,22380,76561198089393905,Fallout: New Vegas
90385,RPG,Fallout: New Vegas,RPG,Steam Achievements,22380,thequeenpanda,Fallout: New Vegas
90386,RPG,Fallout: New Vegas,RPG,Steam Achievements,22380,76561198043472122,Fallout: New Vegas
90387,RPG,Fallout: New Vegas,RPG,Steam Achievements,22380,MarbleShrine,Fallout: New Vegas
90388,RPG,Fallout: New Vegas,RPG,Steam Achievements,22380,Moomfina,Fallout: New Vegas
90389,RPG,Fallout: New Vegas,RPG,Steam Achievements,22380,PPanther,Fallout: New Vegas
90390,RPG,Fallout: New Vegas,RPG,Steam Achievements,22380,ABSOLUTLY_NOTHING,Fallout: New Vegas
90391,RPG,Fallout: New Vegas,RPG,Steam Achievements,22380,76561198058373434,Fallout: New Vegas
90392,RPG,Fallout: New Vegas,RPG,Steam Achievements,22380,SavageEeEe,Fallout: New Vegas
90393,RPG,Fallout: New Vegas,RPG,Steam Achievements,22380,76561198054540475,Fallout: New Vegas
90394,RPG,Fallout: New Vegas,RPG,Steam Achievements,22380,VVillis,Fallout: New Vegas
90395,RPG,Fallout: New Vegas,RPG,Steam Achievements,22380,iampiepiepie,Fallout: New Vegas
90396,RPG,Fallout: New Vegas,RPG,Steam Achievements,22380,76561198086878953,Fallout: New Vegas
90397,RPG,Fallout: New Vegas,RPG,Partial Controller Support,22380,76561197970982479,Fallout: New Vegas
90398,RPG,Fallout: New Vegas,RPG,Partial Controller Support,22380,js41637,Fallout: New Vegas
90399,RPG,Fallout: New Vegas,RPG,Partial Controller Support,22380,evcentric,Fallout: New Vegas
90400,RPG,Fallout: New Vegas,RPG,Partial Controller Support,22380,Riot-Punch,Fallout: New Vegas
90401,RPG,Fallout: New Vegas,RPG,Partial Controller Support,22380,doctr,Fallout: New Vegas
90402,RPG,Fallout: New Vegas,RPG,Partial Controller Support,22380,MinxIsBetterThanPotatoes,Fallout: New Vegas
90403,RPG,Fallout: New Vegas,RPG,Partial Controller Support,22380,themanwich,Fallout: New Vegas
90404,RPG,Fallout: New Vegas,RPG,Partial Controller Support,22380,maplemage,Fallout: New Vegas
90405,RPG,Fallout: New Vegas,RPG,Partial Controller Support,22380,76561198089393905,Fallout: New Vegas
90406,RPG,Fallout: New Vegas,RPG,Partial Controller Support,22380,thequeenpanda,Fallout: New Vegas
90407,RPG,Fallout: New Vegas,RPG,Partial Controller Support,22380,76561198043472122,Fallout: New Vegas
90408,RPG,Fallout: New Vegas,RPG,Partial Controller Support,22380,MarbleShrine,Fallout: New Vegas
90409,RPG,Fallout: New Vegas,RPG,Partial Controller Support,22380,Moomfina,Fallout: New Vegas
90410,RPG,Fallout: New Vegas,RPG,Partial Controller Support,22380,PPanther,Fallout: New Vegas
90411,RPG,Fallout: New Vegas,RPG,Partial Controller Support,22380,ABSOLUTLY_NOTHING,Fallout: New Vegas
90412,RPG,Fallout: New Vegas,RPG,Partial Controller Support,22380,76561198058373434,Fallout: New Vegas
90413,RPG,Fallout: New Vegas,RPG,Partial Controller Support,22380,SavageEeEe,Fallout: New Vegas
90414,RPG,Fallout: New Vegas,RPG,Partial Controller Support,22380,76561198054540475,Fallout: New Vegas
90415,RPG,Fallout: New Vegas,RPG,Partial Controller Support,22380,VVillis,Fallout: New Vegas
90416,RPG,Fallout: New Vegas,RPG,Partial Controller Support,22380,iampiepiepie,Fallout: New Vegas
90417,RPG,Fallout: New Vegas,RPG,Partial Controller Support,22380,76561198086878953,Fallout: New Vegas
90418,RPG,Fallout: New Vegas,RPG,Steam Leaderboards,22380,76561197970982479,Fallout: New Vegas
90419,RPG,Fallout: New Vegas,RPG,Steam Leaderboards,22380,js41637,Fallout: New Vegas
90420,RPG,Fallout: New Vegas,RPG,Steam Leaderboards,22380,evcentric,Fallout: New Vegas
90421,RPG,Fallout: New Vegas,RPG,Steam Leaderboards,22380,Riot-Punch,Fallout: New Vegas
90422,RPG,Fallout: New Vegas,RPG,Steam Leaderboards,22380,doctr,Fallout: New Vegas
90423,RPG,Fallout: New Vegas,RPG,Steam Leaderboards,22380,MinxIsBetterThanPotatoes,Fallout: New Vegas
90424,RPG,Fallout: New Vegas,RPG,Steam Leaderboards,22380,themanwich,Fallout: New Vegas
90425,RPG,Fallout: New Vegas,RPG,Steam Leaderboards,22380,maplemage,Fallout: New Vegas
90426,RPG,Fallout: New Vegas,RPG,Steam Leaderboards,22380,76561198089393905,Fallout: New Vegas
90427,RPG,Fallout: New Vegas,RPG,Steam Leaderboards,22380,thequeenpanda,Fallout: New Vegas
90428,RPG,Fallout: New Vegas,RPG,Steam Leaderboards,22380,76561198043472122,Fallout: New Vegas
90429,RPG,Fallout: New Vegas,RPG,Steam Leaderboards,22380,MarbleShrine,Fallout: New Vegas
90430,RPG,Fallout: New Vegas,RPG,Steam Leaderboards,22380,Moomfina,Fallout: New Vegas
90431,RPG,Fallout: New Vegas,RPG,Steam Leaderboards,22380,PPanther,Fallout: New Vegas
90432,RPG,Fallout: New Vegas,RPG,Steam Leaderboards,22380,ABSOLUTLY_NOTHING,Fallout: New Vegas
90433,RPG,Fallout: New Vegas,RPG,Steam Leaderboards,22380,76561198058373434,Fallout: New Vegas
90434,RPG,Fallout: New Vegas,RPG,Steam Leaderboards,22380,SavageEeEe,Fallout: New Vegas
90435,RPG,Fallout: New Vegas,RPG,Steam Leaderboards,22380,76561198054540475,Fallout: New Vegas
90436,RPG,Fallout: New Vegas,RPG,Steam Leaderboards,22380,VVillis,Fallout: New Vegas
90437,RPG,Fallout: New Vegas,RPG,Steam Leaderboards,22380,iampiepiepie,Fallout: New Vegas
90438,RPG,Fallout: New Vegas,RPG,Steam Leaderboards,22380,76561198086878953,Fallout: New Vegas
90439,RPG,Fallout: New Vegas,Post-apocalyptic,Single-player,22380,76561197970982479,Fallout: New Vegas
90440,RPG,Fallout: New Vegas,Post-apocalyptic,Single-player,22380,js41637,Fallout: New Vegas
90441,RPG,Fallout: New Vegas,Post-apocalyptic,Single-player,22380,evcentric,Fallout: New Vegas
90442,RPG,Fallout: New Vegas,Post-apocalyptic,Single-player,22380,Riot-Punch,Fallout: New Vegas
90443,RPG,Fallout: New Vegas,Post-apocalyptic,Single-player,22380,doctr,Fallout: New Vegas
90444,RPG,Fallout: New Vegas,Post-apocalyptic,Single-player,22380,MinxIsBetterThanPotatoes,Fallout: New Vegas
90445,RPG,Fallout: New Vegas,Post-apocalyptic,Single-player,22380,themanwich,Fallout: New Vegas
